ID,Major Category,Middle Category,Sub Category,Specification,Unit,Region,Date,Price,Detail Spec,Created At,Updated At
3469390,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,강원,2025-12-01,31560,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469391,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,제주,2025-12-01,34740,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469392,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,수원,2025-12-01,31880,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469393,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,서울,2020-01-01,37870,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469394,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,인천,2020-01-01,37870,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469395,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,부산,2020-01-01,39000,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469396,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대구,2020-01-01,39760,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469397,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대전,2020-01-01,40140,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469398,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,광주,2020-01-01,40520,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469399,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,강원,2020-01-01,40140,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469400,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,제주,2020-01-01,41270,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469401,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,서울,2020-02-01,37870,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469402,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,인천,2020-02-01,37870,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469403,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,부산,2020-02-01,39000,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469404,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대구,2020-02-01,39760,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469405,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대전,2020-02-01,40140,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469406,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,광주,2020-02-01,40520,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469407,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,강원,2020-02-01,40140,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469408,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,제주,2020-02-01,41270,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469409,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,서울,2020-03-01,37870,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469410,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,인천,2020-03-01,37870,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469411,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,부산,2020-03-01,39000,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3480167,급배수,배관재(Ⅱ),일반용폴리에틸렌파이프,"일반용PE하수관-무공관 -  규격450㎜, 외경457.2㎜, 두께17.6㎜, 중량23.211㎏/m",m,전국,2025-12-01,90890,가①격,2025-11-21T20:52:27.891346+00:00,2025-11-21T20:52:27.891346+00:00
3469412,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대구,2020-03-01,39760,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469413,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대전,2020-03-01,40140,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469414,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,광주,2020-03-01,40520,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469415,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,강원,2020-03-01,40140,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469416,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,제주,2020-03-01,41270,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469417,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,서울,2020-04-01,37870,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469418,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,인천,2020-04-01,37870,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469419,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,부산,2020-04-01,39000,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469420,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대구,2020-04-01,39760,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469421,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대전,2020-04-01,40140,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469422,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,광주,2020-04-01,40520,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469423,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,강원,2020-04-01,40140,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469424,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,제주,2020-04-01,41270,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469425,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,서울,2020-05-01,37870,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469426,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,인천,2020-05-01,37870,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469427,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,부산,2020-05-01,39000,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469428,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대구,2020-05-01,39760,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469429,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대전,2020-05-01,40140,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469430,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,광주,2020-05-01,40520,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469431,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,강원,2020-05-01,40140,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469432,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,제주,2020-05-01,41270,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469433,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,서울,2020-06-01,37870,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469434,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,인천,2020-06-01,37870,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469435,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,부산,2020-06-01,39000,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469436,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대구,2020-06-01,39760,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469437,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대전,2020-06-01,40140,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469438,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,광주,2020-06-01,40520,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3480168,급배수,배관재(Ⅱ),일반용폴리에틸렌파이프,"일반용PE하수관-무공관 -  규격500㎜, 외경508㎜, 두께19.5㎜, 중량28.577㎏/m",m,전국,2020-01-01,111280,가①격,2025-11-21T20:52:27.891346+00:00,2025-11-21T20:52:27.891346+00:00
3469439,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,강원,2020-06-01,40140,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469440,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,제주,2020-06-01,41270,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469441,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,서울,2020-07-01,37870,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469442,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,인천,2020-07-01,37870,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469443,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,부산,2020-07-01,39000,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469444,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대구,2020-07-01,39760,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469445,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대전,2020-07-01,40140,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469446,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,광주,2020-07-01,40520,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469447,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,강원,2020-07-01,40140,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469448,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,제주,2020-07-01,41270,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469449,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,서울,2020-08-01,37870,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469450,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,인천,2020-08-01,37870,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469451,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,부산,2020-08-01,39000,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469452,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대구,2020-08-01,39760,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469453,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대전,2020-08-01,40140,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469454,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,광주,2020-08-01,40520,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469455,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,강원,2020-08-01,40140,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469456,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,제주,2020-08-01,41270,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469457,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,서울,2020-09-01,37870,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469458,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,인천,2020-09-01,37870,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469459,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,부산,2020-09-01,39000,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469460,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대구,2020-09-01,39760,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469461,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대전,2020-09-01,40140,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469462,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,광주,2020-09-01,40520,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469463,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,강원,2020-09-01,40140,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469464,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,제주,2020-09-01,41270,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469465,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,서울,2020-10-01,37870,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3480169,급배수,배관재(Ⅱ),일반용폴리에틸렌파이프,"일반용PE하수관-무공관 -  규격500㎜, 외경508㎜, 두께19.5㎜, 중량28.577㎏/m",m,전국,2020-02-01,111280,가①격,2025-11-21T20:52:27.891346+00:00,2025-11-21T20:52:27.891346+00:00
3469466,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,인천,2020-10-01,37870,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469467,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,부산,2020-10-01,39000,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
